count,city,installation_date
1,Sheridan,2003
336,RIVERSIDE,2014
1,Douglas Flat,2011
2,Oakhurst,2007
1,Dublin,2001
18,Milpitas,2008
4,Catheys Valley,2013
2,Huntington Beach,2001
26,JAMESTOWN,2017
63,Yucaipa,2017
89,Yuba City,2013
33,Moorpark,2015
185,LOS ALTOS,2015
3,BOULEVARD,2011
5,Danville,2019
9,Lakeside,2003
3,Oakhurst,2004
127,MARTINEZ,2013
88,Sun City,2014
8,Ben Lomond,2011
11,CAYUCOS,2016
1,HATHAWAY PINES,2015
158,SHINGLE SPRINGS,2019
9,BRADBURY,2019
7,Jurupa Valley,2014
42,Atascadero,2013
306,RANCHO MIRAGE,2015
12,Foothill Ranch,2016
58,Redlands,2015
51,Gardena,2013
2,moreno valley,2017
130,Redlands,2014
5,Glenn,2010
1,Avalon,2002
2,SAN SIMEON,2019
3,San Andreas,2011
15,LA CRESCENTA,2014
3,MOSS LANDING,2018
23,LA CRESCENTA,2019
93,SAN DIMAS,2019
14,Ridgecrest,2008
149,NEWBURY PARK,2014
2,Los Alamitos,2003
2,Solvang,2015
1,Bangor,2014
3,LINDSAY,2004
4,MOSS BEACH,2014
1,Yorkville,2014
1087,OCEANSIDE,2015
1,Westlake village,2017
79,Novato,2011
37,Vacaville,2016
22,San Jose,2017
1,Freedom,2019
1,SPRING VALLEY,2004
15,Kentfield,2009
2,ROSEMEAD,2012
22,INYOKERN,2015
174,BONITA,2018
61,BLYTHE,2017
2,CAZADERO,2015
8,Campbell,2006
4,COTO DE CAZA,2012
149,PLEASANT HILL,2014
2,O NEALS,2015
1,SAND CITY,2018
13,PINON HILLS,2014
13,Valley Center,2017
36,Rancho Santa Margarita,2012
22,Fremont,2017
35,Manteca,2015
1,Wildomar,2002
3,Lower Lake,2009
1,RANCHO MIRAGE,2005
7,IDYLLWILD,2015
1,PERRIS,2005
10,Pleasant Hill,2014
5,Atherton,2014
439,Fresno,2010
2,Montara,2004
3,Oakhurst,2009
6,Del Mar,2004
9,BELL GARDENS,2019
1,CAPISTRANO BCH,2008
2,Las Flores,2015
91,LA MIRADA,2017
3,Wheatland,2014
30,GOLETA,2014
1,MCARTHUR,2014
1,Oak Run,2010
1,CALIFORNIA CITY,2001
1,Biggs,2007
83,Santa Rosa,2004
1,KEELER,2015
965,FONTANA,2018
406,MISSION VIEJO,2018
2,SANTA CLARITA,2007
152,TAFT,2016
1,SANTA PAULA,2010
1,Ripon,2007
37,Red Bluff,2015
258,SANTA MARIA,2014
13,WALLACE,2019
20,Carmel by the Sea,2009
1,RANCHO MIRAGE,2002
20,REEDLEY,2013
2,Finley,2006
6,Port Hueneme,2017
13,MAGALIA,2018
14,San Anselmo,2011
96,ORINDA,2016
212,El Dorado Hills,2014
3,Sunol,2007
6,San Ramon,2016
17,Oxnard,2015
2,Pacific Grove,2005
143,Fairfield,2012
2,WARNER SPRINGS,2006
1,Avalon,2014
1,Pebble Beach,2010
8042,SAN DIEGO,2015
1,CAMERON PARK,2009
1,FALLBROOK,2008
2,FOOTHILL RANCH,2013
5,Lawndale,2014
1,Saratoga,2018
283,ATASCADERO,2015
3,FALLBROOK,2009
986,VISALIA,2015
4,Hemet,2003
2,Loleta,2011
43,Lindsay,2018
2,MARSHALL,2017
3,Los Alamos,2011
11,SANTA MONICA,2012
11,BLUE LAKE,2019
4,Pilot Hill,2004
2,North Edwards,2014
1,Santa Cruz,2000
1,St. Helena,2006
1,LEE VINING,2017
3,Loomis,2002
46,ALBANY,2015
22,Victorville,2008
13,Larkspur,2009
5,BROWNSVILLE,2019
1,Pebble Beach,2008
1,Pleasant Hill,2000
8,HUNTINGTON PARK,2014
1,TWIN PEAKS,2014
43,GRIDLEY,2017
173,LOS ANGELES,2015
1,Pinecrest,2012
1119,CARLSBAD,2016
19,SQUAW VALLEY,2018
2,Albion,2001
33,LAGUNA BEACH,2017
1,Saugus,2002
1,Richvale,2009
9,PLYMOUTH,2014
5,Stevenson Ranch,2010
1,Hawaiian Gardens,2013
1,Westwood,2008
3,Dixon,2001
2,Oak View,2007
14,Healdsburg,2005
3,San Andreas,2013
10,STEVINSON,2016
66,Vallejo,2013
1,Beverly Hills,2003
84,KELSEYVILLE,2019
1,LOMPOC,2005
1,Esparto,2004
44,Spring Valley,2013
1,Cutler,2019
7,Copperopolis,2011
15,Yuma,2008
7,MERIDIAN,2017
98,ROHNERT PARK,2016
39,Morgan Hill,2015
1,S PASADENA,2017
7,Oak View,2017
346,VALENCIA,2015
10,CROCKETT,2019
1,Avenal,2010
11,La Palma,2010
3,Rancho Cucamonga,2003
14,Castaic,2009
12,CHERRY VALLEY,2014
4,NEWBURY PARK,2010
4,Pearblossom,2014
7,SOUTH LAGUNA,2014
65,MORAGA,2015
55,FOUNTAIN VALLEY,2014
185,COTO DE CAZA,2019
135,Riverside,2015
12,San Jose,2018
288,PLACERVILLE,2018
6,Olivehurst,2011
1,PHILO,2016
8,South Pasadena,2017
12,Corte Madera,2007
1,29 Palms,2008
21,Campbell,2008
100,RANCHO LA COSTA,2019
2,Sheridan,2011
1,CROWLEY LAKE,2001
18,ORLAND,2013
1,Shasta Lake,2011
4,AVENAL,2012
24,Gilroy,2015
1,Auburn,1999
214,CANYON COUNTRY,2016
2,HINKLEY,2019
1,Chualar,2015
134,SONORA,2017
1,Solana Beach,2001
6,Anderson,2006
19,CAMBRIA,2014
36,FIREBAUGH,2017
9,Cherry Valley,2014
3,Lawndale,2012
1,RANCHITA,2013
1,Hinkley,2015
1,NEW CUYAMA,2014
4,TEMECULA,2005
328,LAKESIDE,2014
1,LITTLE RIVER,2002
76,Granite Bay,2012
19,RODEO,2017
13,TERRA BELLA,2016
8,LEONA VALLEY,2017
2,YORBA LINDA,2003
24,Rancho Santa Fe,2012
3,STONYFORD,2016
4,KNEELAND,2019
2,Oak Hills,2010
2,Ahwahnee,2010
12,STANTON,2014
73,Cupertino,2010
2,GUINDA,2016
48,Milpitas,2013
1,LINCOLN,2005
1,Taylorsville,2007
54,MONROVIA,2017
14,Grand Terrace,2012
4,Escalon,2014
13,SANTA ROSA VALLEY,2016
74,Rancho Palos Verdes,2012
319,SANTA BARBARA,2018
1,Half Moon Bay,2017
545,SPRING VALLEY,2018
27,LAKEPORT,2014
12,LOMITA,2014
1,Loma Rica,2011
19,San Leandro,2011
42,Loomis,2013
1,Flintridge,2015
202,BONITA,2019
1,Colma,2008
1,MCFARLAND,2019
54,Hayward,2016
3,RIDGECREST,2010
10,El Cerrito,2004
1,Newport Beach,2007
4,YOUNTVILLE,2014
7,Hidden Valley Lake,2006
9,PALOS VERDES ESTATES,2017
22,Romoland,2012
2,BIGGS,2013
82,Palm Desert,2010
2,SPRECKELS,2017
24,BROWNS VALLEY,2015
6,East Palo Alto,2004
5,Fayetteville,2011
4,Agoura Hills,2006
16,NEWBERRY SPRINGS,2015
15,RIVERBANK,2013
8,SANTA PAULA,2014
30,Villa Park,2012
2,Ross,2010
135,COTTONWOOD,2014
90,Chico,2014
197,COMPTON,2016
5,VINA,2015
6,Sutter Creek,2009
53,Atwater,2012
27,WOODLAKE,2017
2,Rough and Ready,2008
1,CHERRY VALLEY,2013
5,LOS ANGELES,2011
1,Barstow,2019
41,Bishop,2016
1,New Cuyama,2008
2,Montara,2003
1,Malibu,2015
7,Live Oak,2011
3,SANTA CLARITA,2008
47,Redondo Beach,2013
1,Lakehead,2010
72,SAN GABRIEL,2016
59,Walnut,2014
2,MONTROSE,2018
1,Inyokern,2018
9,Santa Paula,2016
1,CAZADERO,2017
1,Las Flores,2013
1,CASTAIC,2012
2,Lakeside,2001
3,Buellton,2013
377,RIVERSIDE,2017
135,Ontario,2013
1,Kneeland,2001
1,Rough and Ready,1999
18,Coarsegold,2010
42,Valley Center,2009
15,ROBINSON RANCH,2015
1,FLOURNOY,2015
16,RCH MSN VIEJO,2015
9,Palos Verdes Peninsula,2012
3,Monrovia,2004
15,Hermosa Beach,2010
2,SHASTA,2015
24,REDDING,2013
2,East Los Angeles,2014
13,Santa Maria,2009
1,FORESTA,2018
18,Cameron Park,2010
25,Westlake Village,2016
77,Los Gatos,2007
2,Alta Loma,2015
2,DEL REY OAKS,2019
1,CHALLENGE,2019
27,FORESTHILL,2018
4,Anderson,2003
1,Mentone,2008
21,CAPITOLA,2016
1,BISHOP,2010
27,Marysville,2010
5,San Marcos,2005
11,Lodi,2009
254,Palm Springs,2014
10,POTTER VALLEY,2017
56,Costa Mesa,2012
1,Rodeo,2013
18,San Fernando,2013
4,San Martin,2014
2,hanford,2017
17,Fremont,2005
15,MENTONE,2018
1,Pine Valley,2003
5,Gonzales,2016
18,Salinas,2007
3,escondido,2013
3,Westlake Village,2015
2,Capitola,2005
9,MISSION VIEJO,2012
5,GUADALUPE,2018
5,Morgan Hill,2003
2,PAUMA VALLEY,2011
2,South El Monte,2011
31,CASTROVILLE,2019
1,CABAZON,2007
2,Pacifica,2003
19,Beverly Hills,2012
22,El Cajon,2016
118,LA HABRA,2018
3,BORREGO SPRINGS,2007
8,Duarte,2017
1,Frazier Park,2010
11,Los Altos,2015
1,Glencoe,2013
50,PALO CEDRO,2019
3,Hawaiian Gardens,2011
9,Placentia,2008
4,Armona,2016
134,SAUGUS,2018
3,Cayucos,2008
13,Loma Linda,2014
158,KINGSBURG,2015
7,Mission Viejo,2003
1,CEDARPINES PARK,2018
23,EL DORADO,2017
289,MARYSVILLE,2016
2,PIRU,2019
23,PISMO BEACH,2017
323,VALLEY CENTER,2015
23,Rohnert Park,2013
1,Cardiff,2003
1,JOHSUA TREE,2017
53,CALIFORNIA CITY,2018
69,Lemoore,2012
71,SAN LORENZO,2018
9,Foster City,2008
4,COVINA,2013
4,Gilroy,2003
699,ANTIOCH,2015
3,LEMON GROVE,2010
23,CLEARLAKE,2015
4,BIOLA,2019
3,Copperopolis,2006
1,TRABUCO CANYON,2011
9,Burney,2015
6,CERRITOS,2013
14,PORT HUENEME,2016
8,Gridley,2012
10,El Segundo,2010
1,Pioneer,2015
3,Newport Coast,2011
429,GARDEN GROVE,2016
1,Long beach,2018
1,Rescue,2001
8,Granite Bay,2005
1,Sunol,2012
2,MIDPINES,2017
5,DOBBINS,2018
2,Orange Cove,2011
1,The Sea Ranch,2006
3,Templeton,2003
2,North San Juan,2010
55,CLAYTON,2017
1,Monterey,2002
10,Arcata,2013
17,STRATHMORE,2017
2,Bell Canyon,2011
1,Los Molinos,2016
28,Petaluma,2006
172,STOCKTON,2013
7,Montclair,2013
43,DURHAM,2018
1,CATHEDRAL CITY,2005
2,COLLEGE CITY,2015
3,CHESTER,2016
53,EL SOBRANTE,2015
335,BERKELEY,2016
250,RANCHO MIRAGE,2016
2,Covina,2002
1,BUENA PARK,2008
25,LOST HILLS,2016
1,Manteca,2002
43,MENDOTA,2015
42,Rio Vista,2009
5,Silverado,2013
24,Gustine,2017
65,LIVE OAK,2014
1,MUERRITA,2018
53,ROSEMEAD,2016
7,San Miguel,2013
17,Newcastle,2009
4,Los Altos Hills,2016
35,Kingsburg,2017
33,Lemon Grove,2012
9,DEATH VALLEY,2012
3,BOULDER CREEK,2013
1,LA JOLLA,2002
115,Santa Barbara,2009
760,RIVERSIDE,2015
130,San Francisco,2014
10,JACKSON,2013
34,Greenfield,2015
2,Nice,2011
1,santa ana,2016
41,Torrance,2017
22,Apple Valley,2018
16,Bonsall,2011
43,La Jolla,2015
1,Creston,1999
1,Butte City,2015
1,VALLEY ACRES,2016
37,Norco,2017
1,Del Mar,2001
48,LAKEPORT,2018
2,Boron,2014
1,COTATI,2003
16,GARDENA,2013
435,SANTEE,2017
46,Oxnard,2017
17,VIEW PARK,2015
3,PARKFIELD,2015
14,SANTA BARBARA,2012
41,Jamul,2013
99,Saratoga,2013
5,Somis,2009
1,Redcrest,2011
600,PALM SPRINGS,2019
3,White Water,2014
26,Santa Fe Springs,2011
2,Boulder Creek,2001
3,Monrovia,2007
1,Galt,2008
7,El Granada,2008
9,American Canyon,2009
7,Fullerton,2008
62,Perris,2012
4,BODEGA,2019
1,SAn Gregorio,2007
4,Wofford Heights,2014
1,OXNARD,2003
1,Williams,2007
2,Irvine,2001
7,PORT HUENEME,2018
12,Glen Ellen,2013
1,DUARTE,2010
3,Paicines,2011
3,TRAVER,2017
10,Concord,2015
8,Upper Lake,2010
441,VALLEJO,2019
9,Solvang,2009
2,Julian,2002
94,San Diego,2005
1,EARLIMART,2013
7,Arcadia,2018
2,Jasper,2010
19,NEWCASTLE,2013
1,CASTAIC,2009
150,Santa Fe Springs,2013
167,COVINA,2019
28,Saint Helena,2010
8,Los Osos,2006
479,MISSION VIEJO,2015
38,Sunnyvale,2006
1,Half Moon Bay,2015
1,Cathedral city,2018
1,Volcano,2013
4,Caruthers,2008
1,Alhambra,2002
50,EL SOBRANTE,2014
169,ATWATER,2017
2,Ducor,2013
27,Ripon,2013
45,GRANITE BAY,2013
11,PLACENTIA,2013
1,YOLO,2013
4,CASSEL,2014
1,Capay,2012
5,RICHVALE,2016
6,Goleta,2006
62,Culver City,2013
10,LATON,2015
3,MANCHESTER,2019
10,Suisun City,2008
1,QUARTZ HILL,2012
2,TULARE,2010
10,LAGUNA WOODS,2017
2,Larkspur,2014
6,Clearlake,2012
2,AMADOR CITY,2018
2943,BAKERSFIELD,2014
5,Jamul,2001
7,La Mesa,2016
1,WHITETHORN,2016
1,SANTA MARIA,2003
1,Oakley,2004
1,TUOLUMNE,2013
1,SANTA ROSA VALLEY,2005
47,Laguna Hills,2012
2,Irwindale,2016
1,WITTER SPRINGS,2008
4,Somerset,2010
50,Visalia,2009
7,Placerville,2015
3,Clements,2012
11,Rancho Santa Fe,2008
34,Los Gatos,2005
1,Rossmoor,2010
1,Palermo,2013
5,COLLEGE CITY,2019
2,SIMI VALLEY,2004
8,SANTA ANA,2013
2,COMPTON,2005
4,BORREGO SPRINGS,2006
4,MOUNT AUKUM,2018
4,COSTA MESA,2010
844,OAKLAND,2019
166,DIAMOND BAR,2016
1,MENLO PARK,2006
153,WESTMINSTER,2019
5,IRWINDALE,2019
2,Alviso,2011
3,Fillmore,2004
49,Laguna Niguel,2013
6,Los Olivos,2013
1,SOUTH GATE,2009
4,Lake Elsinore,2006
2,ORICK,2019
15,LAKESIDE,2011
1,Boulevard,2006
43,Moorpark,2016
4,NICOLAUS,2015
1,SWALL MEADOWS,2014
1,Solana Beach,2018
1,Winchester,2006
19,KENWOOD,2019
335,LAKE FOREST,2015
16,Exeter,2017
2,Morongo Valley,2009
2,Rail Road Flat,2010
2,GRATON,2014
61,Granite Bay,2013
313,VENTURA,2014
9,Lathrop,2019
65,BELMONT,2014
2,Wheatland,2007
9,ARBUCKLE,2013
84,TWENTYNINE PALMS,2017
241,ARROYO GRANDE,2019
240,HESPERIA,2014
1,san diego,2017
253,PALM DESERT,2014
3,MONROVIA,2002
115,Sebastopol,2009
3,Yountville,2009
6,HIGHLAND,2012
3,TORRANCE,2010
6,HANFORD,2012
2,FINLEY,2016
6,Walnut,2018
2,Belvedere,2010
193,BUENA PARK,2017
201,CHINO HILLS,2017
17,Bonsall,2012
10,Castaic,2010
1,ALTA LOMA,2007
1,View Park,2018
3,29 Palms,2007
1,GLENNVILLE,2014
3,Boulder Creek,2008
2,Murphys,2004
8,Saint Helena,2005
1,Pollock Pines,2001
16,La Mesa,2008
59,Claremont,2012
3,Oxnard,2005
215,LEMON GROVE,2019
1,Yucca Valley,2003
6,Baldwin Park,2011
8,Rescue,2008
1,Rancho Dominguez,2019
2,Ross,2004
6,Wofford Heights,2012
10,Downey,2018
68,BORREGO SPRINGS,2018
489,ENCINITAS,2015
1,RAISIN CITY,2017
1,Cathedral city,2012
1,Ripon,2018
24,SANTA YNEZ,2013
1,Leucadia,2008
3,CHINESE CAMP,2017
10,Solana Beach,2007
6,DUARTE,2013
23,Piedmont,2012
1,South Gate,2008
7,Oxnard,2006
7,Bonita,2003
1,Corona,2002
65,DELANO,2014
193,ATASCADERO,2014
19,OXNARD,2013
1,Badger,2013
42,CLEARLAKE OAKS,2019
1,Midpines,2008
1,CROWLEY LAKE,2010
48,LA MIRADA,2014
5,Newcastle,2015
3,La Crescenta,2008
134,TRABUCO CANYON,2016
1,Kyburz,2006
448,GILROY,2017
6,Buena Park,2008
32,Shingle Springs,2009
6,San Bruno,2007
8,Westminster,2008
2,Yuma,2009
8,Yorba Linda,2008
16,Simi Valley,2008
8,Greenbrae,2007
37,Salinas,2017
19,BOULDER CREEK,2017
7,BELL,2019
4,Cayucos,2012
177,El Cajon,2013
6,Clearlake,2008
525,POWAY,2018
29,Vallejo,2011
13,DIAMOND SPRINGS,2017
73,Mountain View,2013
31,LEMON GROVE,2013
1,KNIGHTS FERRY,2019
2,Pinole,2015
2,Davenport,2012
8,Chino,2007
9,MENDOTA,2014
5,ELVERTA,2014
261,VALLEY CENTER,2018
4,Portola Valley,2003
2,Kerman,2006
17,Thousand Oaks,2006
1,NAPA,2012
5,Rancho Santa Margarita,2007
17,West Sacramento,2007
5,WEIMAR,2017
1,Pinon Hills,2004
4,LAGUNA BEACH,2012
19,Saint Helena,2007
51,Santa Barbara,2006
7,SAN JOAQUIN,2019
1,Hinkley,2016
2,murrieta,2017
1,BIOLA,2014
12,Valley Springs,2007
1,Venice,2013
11,Meadow Vista,2013
1,Penryn,2004
41,Watsonville,2011
1,Quincy,2007
34,La Canada Flintridge,2009
1,Rescue,2004
91,TWENTYNINE PALMS,2018
2,SALYER,2016
83,Cupertino,2012
4,Lucerne Valley,2008
888,CHICO,2018
2,DEL REY,2013
1,San Jose,1998
1,lakewood,2017
63,TEHACHAPI,2017
1,DEATH VALLEY,2008
2,Mc Farland,2012
13,Victorville,2010
66,MANHATTAN BEACH,2016
85,MOORPARK,2014
3,Pittsburg,2007
72,Granite Bay,2010
915,ESCONDIDO,2014
3,Kernville,2017
22,SHINGLE SPRINGS,2013
56,La Verne,2013
52,Santa Cruz,2005
3,Trabuco Canyon,2007
12,DEATH VALLEY,2016
1,Dos Palos,2015
1,SWALL MEADOWS,2011
437,SIMI VALLEY,2018
1,MORONGO VALLEY,2011
2,La Honda,2008
6,Auberry,2007
1,Davis,2000
34,LAGUNA BEACH,2016
1,CAMPBELL,2012
1,La Crencenta,2001
23,SOUTH PASADENA,2014
38,COLFAX,2015
2,Jamestown,2005
27,Laguna Niguel,2015
17,Grand Terrace,2017
2,Descanso,2008
1,Avila Beach,2014
31,ANGELS CAMP,2016
4,Lamont,2015
6,STINSON BEACH,2017
2,LLANO,2016
54,Hanford,2010
3,O NEALS,2018
1,South San Francisco,2003
5,Le Grand,2008
1,Carlsbad,2001
5,temecula,2017
324,REDWOOD CITY,2015
4,Tuolumne,2012
3,TRES PINOS,2017
4,KERNVILLE,2018
25,MCKINLEYVILLE,2015
26,Oroville,2006
1,Midway City,2018
32,ANAHEIM,2019
2,Lindsay,2003
8,Belvedere,2007
1,Brownsville,2018
13,ANGWIN,2017
1,Warner Springs,2019
2,Hopland,2004
13,Tiburon,2005
5,YUCAIPA,2011
5,Penngrove,2007
127,Corona,2010
873,LANCASTER,2018
2,Carmel,2016
19,Ontario,2010
5,Winters,2003
41,Placentia,2012
19,Merced,2007
20,San Francisco,2018
2,Los Osos,2002
6,Cameron Park,2005
2,MORENO VALLEY,2008
5,MCARTHUR,2019
7,Sunnyvale,2016
2,Le Grand,2006
3,Stanford,2012
177,Murrieta,2018
14,Suisun City,2013
4,Angwin,2009
36,LOS MOLINOS,2016
12,Woodlake,2014
11,Shingle Springs,2006
1,North Fork,2003
104,FOUNTAIN VALLEY,2017
27,HAVASU LAKE,2015
46,Los Alamos,2012
37,Tustin,2012
76,SAN LORENZO,2019
1,Capay,2002
150,CORNING,2019
2,HANFORD,2008
138,WHITTIER,2014
12,Cotati,2010
3,Carmel,2008
2,PETALUMA,2005
121,SHINGLE SPRINGS,2015
1,Valencia,2018
6,Corning,2006
8,Hillsborough,2006
1,Sanger,2019
6,Canyon Lake,2015
17,Blythe,2009
1,Bradley,2017
104,RIO VISTA,2016
4,Boulder Creek,2010
43,Escondido,2008
85,Alpine,2012
1,Garden Valley,2006
16,Compton,2019
9,UPPER LAKE,2017
4,WILLITS,2013
26,DUARTE,2019
1,SUMMERLAND,2007
48,Clovis,2019
2,Mira Loma,2007
2,Oakview,2006
1,WILDOMAR,2010
74,Desert Hot Springs,2017
2,Castroville,2009
1,Squaw Valley,2005
1,Cerritos,2015
2,Waukena,2012
2,LEONA VALLEY,2013
2,Prescott,2009
1,Knights Ferry,2008
3,Hopland,2008
6,MENDOCINO,2016
1,Inyokern,2004
17,Seal Beach,2011
5,PRINCETON,2016
1,Rolling Hills Estates,2018
1,Mariposa,2017
31,MEADOW VISTA,2019
18,Chowchilla,2011
13,LIVINGSTON,2018
2,Valley Springs,2003
135,Oakland,2008
85,Temecula,2019
593,LIVERMORE,2014
4,Morgan Hill,2001
10,Arroyo Grande,2005
162,TORRANCE,2018
1,Bloomfield,2011
202,SAN MATEO,2018
38,Castroville,2011
39,YUCAIPA,2013
1,Shell Beach,2007
2,MOSS LANDING,2014
7,Corona,2003
12,RIO VISTA,2013
2,West Covina,2004
5,RANCHO MIRAGE,2011
81,CALIFORNIA CITY,2019
6,Norco,2018
5,ARNOLD,2017
4,OCCIDENTAL,2017
139,Hemet,2014
147,Fallbrook,2012
16,Gardena,2014
1,OLIVENHAIN,2017
1,EL SEGUNDO,2012
3,COLMA,2015
11,Culver City,2008
10,Lucerne Valley,2014
1,EASTVALE,2011
1,Live Oak,2016
671,Bakersfield,2011
105,ALAMO,2017
4,Tiburon,2002
3,Emeryville,2008
2,Montebello,2010
1,Round Mountain,2015
6,Sierra Madre,2011
189,COVINA,2018
1,YUCCA VALLEY,2001
2,IRVINE,2009
1,Moreno valley,2018
2,Pasadena,2003
38,MC FARLAND,2019
54,ACAMPO,2018
42,Trabuco Canyon,2012
2,ANNAPOLIS,2015
13,Colfax,2010
58,Woodland,2010
2,AVERY,2019
426,IRVINE,2017
41,Walnut,2011
149,LAFAYETTE,2019
1,Los Angeles,2002
1,YANKEE HILL,2018
1,Solana Beach,2005
2,Bradley,2013
86,Saratoga,2010
3,San Francisco,1999
30,Pico Rivera,2016
1,Lucerne Valley,2002
430,OROVILLE,2019
1,Cazadero,2002
3,29 Palms,2004
70,Covina,2017
30,PENNGROVE,2016
1,Bass Lake,2013
3,WHITMORE,2016
3,Hidden Hills,2013
4,San Pablo,2016
10,Oakley,2015
113,BENICIA,2015
14,Dinuba,2017
1,Yarnell,2007
11,Redding,2005
1,Pomona,2005
7,Scotts Valley,2004
1,ARCADIA,2002
184,San Francisco,2007
3,GRIMES,2017
109,SHAFTER,2017
69,Visalia,2007
1,Point Arena,2002
14,Granite Bay,2006
24,Orinda,2008
18,Santa Monica,2016
1,ROLLING HILLS ESTATES,2003
121,Santee,2018
1,CHALFANT VALLEY,2016
4,STRATFORD,2018
22,Orland,2015
168,Fremont,2012
4,CLAREMONT,2011
1,Capistrano Beach,2012
1,Stevinson,2017
30,GROVELAND,2019
11,South Pasadena,2009
16,Rancho Santa Margarita,2017
1,LA VERNE,2012
52,LAGUNA NIGUEL,2013
3,Angwin,2011
88,FILLMORE,2015
25,San Anselmo,2007
5,Bonsall,2003
8,CRESTLINE,2018
1,Edwards,2011
67,PITTSBURG,2013
2,Camp Verde,2003
62,Santa Fe Springs,2010
49,Canyon Lake,2014
203,SAN RAFAEL,2018
35,LOS BANOS,2013
2,Arroyo Grande,1999
1,CHALFANT VALLEY,2017
1,SUNSET BEACH,2017
2,Monte Sereno,2014
5,Calabasas,2007
2,Helendale,2006
1,Fiddletown,2002
11,Lynwood,2011
223,ENCINITAS,2014
88,COALINGA,2015
18,PIXLEY,2015
134,Chico,2009
10,Pittsburg,2009
7,Lakewood,2008
2,Agoura Hills,2004
1,PAYNES CREEK,2017
164,Corona,2019
52,La Puente,2017
35,Escondido,2019
3,ROSSMOOR,2016
120,Los Altos,2013
1,PORT COSTA,2015
1,Belvedere,2003
3,Cave Creek,2004
3,Covelo,2004
1,SPRINGVILLE,2007
1,San Joaquin,2007
1,Manchester,2008
152,Long Beach,2011
1,Silverado,2010
38,ALHAMBRA,2018
43,NUEVO,2019
2,VICTORVILLE,2007
1,Norwalk,2006
24,Burlingame,2009
3,Brisbane,2012
26,VILLA PARK,2017
36,Delano,2013
1,WEST LINDA,2018
130,LIVE OAK,2016
1,BROWNSVILLE,2014
6,La Habra Heights,2010
4,Romoland,2010
125,DEL MAR,2015
8,Loma Linda,2019
1,Clements,2011
1,Marina del Rey,2008
1,Pioneer,2006
2,Corning,2016
1,Mt Baldy,2011
102,Jurupa Valley,2015
9,Mentone,2014
3,Shingletown,2010
11,Coronado,2011
1,Brooks,2007
1,SAN PEDRO,2018
545,HUNTINGTON BEACH,2015
453,RIVERSIDE,2018
46,GRIDLEY,2019
1,Arbuckle,2005
2,CALIENTE,2009
1,BellFlower,2017
3,Cardiff,2004
1,SAN LUIS OBISPO,2012
157,Camarillo,2013
15,Atwater,2019
2,PORTOLA HILLS,2018
11,Arcadia,2008
9,Oceanside,2016
6,Jackson,2007
14,Calistoga,2011
418,Irvine,2017
2,Montclair,2015
3,Bella Vista,2006
1,Shingle Springs,2018
23,Petaluma,2003
2,CHALLENGE,2018
2,Hopland,2013
1,Sylmar,2013
17,Agoura Hills,2007
534,PALM SPRINGS,2015
2,Brisbane,2001
1,MT BALDY,2004
2,WestLake Village,2016
95,BARSTOW,2019
32,San Ramon,2018
93,GARDENA,2016
63,Valencia,2017
4,ARVIN,2013
4,Farmersville,2014
308,PERRIS,2016
2,Creston,2007
11,ARCATA,2014
9,Blythe,2015
65,GARDENA,2017
5,CROCKETT,2014
1,Canyon Lake,2002
9,Lynwood,2012
31,Hemet,2009
1,RED BLUFF,2012
4,Morro Bay,2013
1,Pope Valley,2002
357,ONTARIO,2016
1,Hillsborough,2016
5,LYTLE CREEK,2014
52,ALHAMBRA,2019
1,MAMMOTH LAKES,2016
1,O Neals,2014
29,Chula Vista,2017
1,Little Rock,2005
34,Tustin,2011
4,Flintridge,2016
1,Byron,2019
1,Prather,2010
6,SAN MIGUEL,2013
1,Winslow,2007
34,Tracy,2009
158,LA HABRA,2016
17,CLEARLAKE OAKS,2017
25,LYNWOOD,2019
2,Woodacre,2002
67,Winchester,2018
52,Downey,2017
1,NEWHALL,2005
25,ROHNERT PARK,2013
6,Hayward,2002
16,Glen Ellen,2011
78,Oxnard,2012
2,Kernville,2005
1,LANDERS,2017
4,MIRA LOMA,2012
1,Rosamond,2001
71,MONROVIA,2016
16,Concord,2006
47,Ridgecrest,2017
16,Windsor,2008
1,Highland,2007
27,FORTUNA,2017
69,SEAL BEACH,2015
67,Vacaville,2010
40,RANCHO SANTA FE,2013
5,Clearlake,2013
2,LAKESIDE,2009
26,Orinda,2010
67,Ojai,2013
2,REDWOOD ESTATES,2019
2,Lake Hughes,2016
176,Chino,2014
2,SAN BERNARDINO,2008
15,PALOS VERDES ESTATES,2016
3,Llano,2012
2,Palos Verdes Estates,2015
45,Lincoln,2007
58,Antioch,2014
4,Brentwood,2003
1,LANCASTER,2003
2,Georgetown,2008
2,Rosamond,2019
41,HAMILTON CITY,2015
72,Oceanside,2010
5,IMPERIAL BEACH,2010
1,Fellows,2016
1,Woodacre,2013
325,CLOVIS,2013
2,Show Low,2007
4,Jackson,2013
97,Fullerton,2012
17,FRAZIER PARK,2019
10,STINSON BEACH,2016
4,Kentfield,2001
1,Lomita,2007
21,Belmont,2010
541,HAYWARD,2018
6,FULLERTON,2011
1,HAWTHORNE,2007
10,Fort Bragg,2007
46,Hacienda Heights,2012
2,Pioneer,2010
3,CARPINTERIA,2002
1,McArthur,2016
1,Pope Valley,2017
171,Stockton,2019
37,Stockton,2006
2,Planada,2013
